source,target,year,ref_year,year_diff,type
W3178939529,W3028535678,2021,2020,1,citation
W4311674793,W3191196697,2022,2021,1,citation
W4311674793,W3209261377,2022,2021,1,citation
W4311674793,W4282922560,2022,2022,0,citation
W4390777005,W2944786474,2024,2019,5,citation
W4390777005,W3010724487,2024,2020,4,citation
W4390777005,W3083265198,2024,2021,3,citation
W4390777005,W3169074200,2024,2021,3,citation
W4390777005,W4229446047,2024,2022,2,citation
W4390777005,W4294845101,2024,2022,2,citation
W4205786330,W3042811847,2022,2020,2,citation
W4281570665,W3199997702,2022,2021,1,citation
W4388698805,W4223510974,2023,2022,1,citation
W4388698805,W4285386358,2023,2022,1,citation
W2932270818,W3123217365,2019,2019,0,citation
W3104298081,W3103145119,2021,2020,1,citation
W3104298081,W3103830136,2021,2021,0,citation
W3104298081,W3104062568,2021,2019,2,citation
W3104298081,W3106396551,2021,2021,0,citation
W3162689995,W3004658838,2021,2022,-1,citation
W4323047994,W4221069327,2023,2021,2,citation
W4391503645,W4390940980,2024,2024,0,citation
W4210825154,W3170132558,2022,2021,1,citation
W4213074318,W3091783394,2022,2020,2,citation
W4404049876,W2986951796,2024,2019,5,citation
W4404049876,W3213435819,2024,2021,3,citation
W4404049876,W4321485680,2024,2023,1,citation
W4404057413,W3201613041,2024,2021,3,citation
W4404057413,W4293243621,2024,2022,2,citation
W4404057413,W4382658119,2024,2023,1,citation
W4404057413,W4386568732,2024,2023,1,citation
W2971932591,W2912112687,2019,2019,0,citation
W2971932591,W2914117531,2019,2019,0,citation
W2990316888,W2968494084,2019,2019,0,citation
W4321442042,W2981939077,2023,2019,4,citation
W4321442365,W3188062232,2023,2021,2,citation
W4388877950,W4220790177,2023,2022,1,citation
W4390050537,W4206350156,2023,2022,1,citation
W3190898127,W3125007559,2021,2021,0,citation
W3193540141,W3100917452,2021,2020,1,citation
W4311008334,W3152899694,2022,2021,1,citation
W3013842054,W3013842054,2020,2020,0,citation
W2986684245,W2962896650,2020,2019,1,citation
W4403125037,W3193540141,2024,2021,3,citation
W4403125037,W4205960529,2024,2021,3,citation
W3049516760,W2981814415,2020,2019,1,citation
W3137031658,W2983199619,2021,2019,2,citation
W3035876902,W2948408793,2020,2019,1,citation
W3038926557,W3106414172,2020,2019,1,citation
W4396662161,W3099809356,2024,2020,4,citation
W4396662161,W3104062568,2024,2019,5,citation
W4396662161,W3196234177,2024,2021,3,citation
W4200214797,W2955168177,2021,2019,2,citation
W4200214797,W2957357082,2021,2019,2,citation
W4283830629,W4226075359,2022,2021,1,citation
W4328007168,W2990604398,2023,2019,4,citation
W4328007168,W2998120507,2023,2019,4,citation
W4328007168,W3094814444,2023,2020,3,citation
W4328007168,W3128856283,2023,2021,2,citation
W4328007168,W3168709084,2023,2021,2,citation
W4328007168,W3181770725,2023,2021,2,citation
W4328007168,W3216692158,2023,2021,2,citation
W4328007168,W3216698538,2023,2021,2,citation
W4328007168,W4284884570,2023,2022,1,citation
W4328007168,W4285030661,2023,2022,1,citation
W4385639020,W2986434196,2023,2019,4,citation
W4385639020,W3034522316,2023,2020,3,citation
W4385639020,W4200631298,2023,2022,1,citation
W4385639020,W4362590479,2023,2023,0,citation
W4395683075,W3112712722,2024,2020,4,citation
W4395683075,W3211093205,2024,2021,3,citation
W4395683075,W4321455875,2024,2023,1,citation
W4395683075,W4362574111,2024,2023,1,citation
W4395683075,W4386945249,2024,2023,1,citation
W4396786165,W3200344883,2024,2021,3,citation
W4396786165,W3213474482,2024,2021,3,citation
W4396786165,W4213434147,2024,2022,2,citation
W4205487528,W2969458327,2022,2019,3,citation
W4205487528,W3035497047,2022,2020,2,citation
W4205487528,W3072924711,2022,2020,2,citation
W3037690515,W3044798742,2020,2020,0,citation
W3174435985,W3093520399,2021,2020,1,citation
W4200348992,W2988643814,2021,2019,2,citation
W4205235418,W4200486344,2022,2021,1,citation
W4391324074,W2948010559,2024,2019,5,citation
W4391324074,W2982441053,2024,2019,5,citation
W4391324074,W3079033275,2024,2020,4,citation
W4391324074,W3113662382,2024,2020,4,citation
W4391324074,W3214340375,2024,2022,2,citation
W4391324074,W4311866298,2024,2022,2,citation
W4391324074,W4312657400,2024,2021,3,citation
W4391648206,W3082577495,2024,2020,4,citation
W4391648206,W3084236113,2024,2020,4,citation
W4391648206,W3209261377,2024,2021,3,citation
W4391648206,W4282922560,2024,2022,2,citation
W4391648206,W4311674793,2024,2022,2,citation
W4386266349,W2989949866,2023,2019,4,citation
W4386266349,W3109652221,2023,2020,3,citation
W4396988524,W2914457856,2024,2019,5,citation
W3214151106,W2972650785,2021,2019,2,citation
W3214791121,W3104460767,2022,2019,3,citation
W3216411702,W2996148736,2021,2019,2,citation
W4402463220,W3010770631,2024,2020,4,citation
W4402463220,W4317358630,2024,2023,1,citation
W4402463220,W4392630767,2024,2024,0,citation
W4403600706,W4400421282,2024,2024,0,citation
W3153250149,W3093643538,2021,2020,1,citation
W3166370757,W2947769555,2022,2019,3,citation
W3166370757,W3166751781,2022,2021,1,citation
W3184788154,W4247156688,2021,2019,2,citation
W3205642492,W2998931216,2021,2020,1,citation
W3205642492,W3082054309,2021,2020,1,citation
W4225291597,W2947233004,2022,2019,3,citation
W4225291597,W3047627873,2022,2020,2,citation
W4225291597,W3177649813,2022,2021,1,citation
W4249323181,W3197590792,2021,2021,0,citation
W4285155549,W2994671073,2022,2019,3,citation
W4285155549,W3130996286,2022,2021,1,citation
W4285248312,W3119989098,2022,2021,1,citation
W4290792905,W3162290159,2022,2021,1,citation
W4290792905,W3200254370,2022,2021,1,citation
W4290792905,W4220917797,2022,2022,0,citation
W4226391566,W3037827183,2022,2020,2,citation
W4291653325,W3109518394,2022,2020,2,citation
W4291653325,W3208016204,2022,2021,1,citation
W4210591823,W2916905464,2022,2019,3,citation
W4280528472,W3011523609,2022,2020,2,citation
W4287734286,W3076096311,2022,2020,2,citation
W4287734286,W3081352601,2022,2020,2,citation
W4287734286,W3191993787,2022,2021,1,citation
W3168643403,W2928668369,2021,2019,2,citation
W3168643403,W2981747930,2021,2019,2,citation
W3168643403,W3009328768,2021,2019,2,citation
W3158471000,W2944592655,2021,2019,2,citation
W3158471000,W2945141977,2021,2019,2,citation
W3158471000,W2970770156,2021,2019,2,citation
W3158471000,W2972301304,2021,2019,2,citation
W3155332185,W2998800241,2021,2020,1,citation
W4386473034,W2904599719,2023,2019,4,citation
W4386473034,W2965294601,2023,2019,4,citation
W4400449793,W4400449793,2024,2024,0,citation
W4399559856,W3165203584,2024,2021,3,citation
W4399559856,W4283762065,2024,2022,2,citation
W4399559856,W4380786075,2024,2023,1,citation
W4399941069,W4383377944,2024,2023,1,citation
W4399971547,W4316468140,2024,2023,1,citation
W2975189232,W2964483659,2019,2019,0,citation
W4386482150,W3006529314,2023,2020,3,citation
W4395110856,W3048274294,2024,2020,4,citation
W3213412675,W3176719058,2021,2021,0,citation
W4210264573,W3188062232,2022,2021,1,citation
W3121966008,W3084477567,2021,2020,1,citation
W4403556995,W4386879159,2024,2023,1,citation
W2997915788,W2914579103,2019,2019,0,citation
W4293104555,W2942797034,2022,2019,3,citation
W4320015783,W2979941112,2023,2019,4,citation
W4320015783,W3131042167,2023,2021,2,citation
W4320015783,W4206194903,2023,2021,2,citation
W4321611410,W2971985577,2023,2019,4,citation
W4321611410,W3045049401,2023,2020,3,citation
W4321611410,W3154447448,2023,2020,3,citation
W4386424058,W4220862473,2023,2022,1,citation
W2972140586,W2972140586,2019,2019,0,citation
W3112512988,W2903432209,2020,2019,1,citation
W3155484326,W2969119144,2021,2019,2,citation
W4212977232,W2980421096,2022,2019,3,citation
W3207970821,W3006617566,2021,2020,1,citation
W3207970821,W3105977086,2021,2019,2,citation
W4226117651,W3174930619,2022,2021,1,citation
W2996714896,W2918861943,2019,2019,0,citation
W4388931383,W3123545319,2023,2019,4,citation
W4388931383,W3125278592,2023,2019,4,citation
W3198731039,W4383533666,2024,2023,1,citation
W3203859089,W2955857195,2021,2019,2,citation
W4225146923,W3012950246,2022,2020,2,citation
W4225359679,W3107856286,2022,2020,2,citation
W4225359679,W3165203584,2022,2021,1,citation
W4225359679,W3184788154,2022,2021,1,citation
W4388871811,W3034596384,2023,2020,3,citation
W4388979532,W3161702062,2023,2021,2,citation
W4388979532,W3205781804,2023,2021,2,citation
W4389735357,W2793540117,2023,2019,4,citation
W4389735357,W4214591465,2023,2022,1,citation
W4389735357,W4312707611,2023,2022,1,citation
W4390746909,W2921350112,2024,2019,5,citation
W4390746909,W4302027606,2024,2022,2,citation
W2969741757,W2969741757,2019,2019,0,citation
W3012132003,W2910981958,2020,2019,1,citation
W3080670185,W3080670185,2020,2020,0,citation
W3092265654,W2967970390,2020,2019,1,citation
W3189813296,W2989726285,2021,2019,2,citation
W3189813296,W3096633817,2021,2020,1,citation
W3189813296,W3097526739,2021,2020,1,citation
W3130027581,W2981551308,2021,2019,2,citation
W2964784128,W2945590102,2019,2019,0,citation
W3034831600,W3011049567,2020,2020,0,citation
W4206777085,W3036326845,2022,2020,2,citation
W4206777085,W3183190846,2022,2021,1,citation
W3208673713,W3099889334,2021,2020,1,citation
W3208673713,W3125009380,2021,2021,0,citation
W4366522243,W3122364670,2023,2021,2,citation
W4366550450,W3037827183,2023,2020,3,citation
W4366550450,W3175686023,2023,2021,2,citation
W4366550450,W3176366127,2023,2021,2,citation
W4366550450,W4226227827,2023,2022,1,citation
W4366550450,W4226391566,2023,2022,1,citation
W4366550450,W4283459464,2023,2022,1,citation
W4366550450,W4283466230,2023,2022,1,citation
W4366550450,W4323688070,2023,2023,0,citation
W4380632134,W4281730977,2023,2022,1,citation
W4382657926,W3091524708,2023,2020,3,citation
W4312394116,W4236186493,2022,2019,3,citation
W3007247007,W2966432697,2020,2019,1,citation
W3007247007,W2991503607,2020,2019,1,citation
W3040226701,W2963396417,2020,2019,1,citation
W3040226701,W2990296230,2020,2019,1,citation
W4200338618,W2969369747,2021,2019,2,citation
W4396821059,W4360619404,2024,2023,1,citation
W4396821059,W4392138753,2024,2024,0,citation
W4392182792,W2942331040,2024,2019,5,citation
W4385470645,W2969741757,2023,2019,4,citation
W4229061916,W3167134036,2022,2021,1,citation
W4383896936,W4288049634,2023,2022,1,citation
W4386271735,W2952860256,2023,2019,4,citation
W4386271735,W3103145119,2023,2020,3,citation
W4386271735,W4379093165,2023,2023,0,citation
W4386271735,W4380084143,2023,2023,0,citation
W4386271735,W4385246338,2023,2023,0,citation
W4386271735,W4386877656,2023,2023,0,citation
W2982154653,W2913290830,2019,2019,0,citation
W2989683230,W2938874516,2019,2019,0,citation
W3015567121,W2968977272,2020,2019,1,citation
W2616180331,W2410852462,2020,2020,0,citation
W2616180331,W2567976222,2020,2020,0,citation
W4200561246,W3128736906,2021,2021,0,citation
W4200561246,W3161219256,2021,2021,0,citation
W3164801945,W2999992662,2021,2020,1,citation
W3164801945,W3025076393,2021,2020,1,citation
W3164801945,W3081352601,2021,2020,1,citation
W3096413500,W3048039604,2020,2020,0,citation
W3102465103,W3121774394,2020,2020,0,citation
W4200573094,W3010138374,2021,2020,1,citation
W4200573094,W3112670106,2021,2020,1,citation
W3095740494,W3048126211,2020,2020,0,citation
W3134325654,W3033229382,2021,2020,1,citation
W3138999518,W3084507788,2021,2020,1,citation
W3138999518,W3160050397,2021,2021,0,citation
W3131091891,W3101842004,2021,2020,1,citation
W4394825453,W4293060318,2024,2022,2,citation
W4394825453,W4293112386,2024,2022,2,citation
W4394825453,W4387793643,2024,2023,1,citation
W4394852712,W3139398105,2024,2021,3,citation
W4394852712,W4220681111,2024,2022,2,citation
W4389048494,W4313589456,2023,2023,0,citation
W4284663981,W3167796397,2022,2021,1,citation
W4284663981,W4213025773,2022,2022,0,citation
W4284663981,W4304617839,2022,2022,0,citation
W4285594907,W3134039087,2022,2021,1,citation
W4392126414,W4388538203,2024,2023,1,citation
W4392367078,W2972947022,2024,2019,5,citation
W4392367078,W3088636970,2024,2020,4,citation
W4385580119,W3015567121,2023,2020,3,citation
W4385580119,W3214791121,2023,2022,1,citation
W4385631631,W3118142487,2023,2020,3,citation
W4385631631,W3119765496,2023,2021,2,citation
W3114654034,W2964784128,2020,2019,1,citation
W3213853531,W2940661981,2021,2019,2,citation
W3213853531,W2960906046,2021,2019,2,citation
W3213853531,W3095229804,2021,2020,1,citation
W3158427403,W2968550879,2021,2019,2,citation
W3158427403,W2990676613,2021,2019,2,citation
W3158427403,W2999992662,2021,2020,1,citation
W3158427403,W3081352601,2021,2020,1,citation
W4387422684,W4210708104,2023,2022,1,citation
W4404112966,W4207077446,2024,2022,2,citation
W4404112966,W4225330091,2024,2022,2,citation
W4404169396,W4225291078,2024,2022,2,citation
W4404169396,W4384664247,2024,2023,1,citation
W3037195997,W3037195997,2020,2020,0,citation
W4393131243,W2969463432,2024,2019,5,citation
W4393131243,W4386271764,2024,2023,1,citation
W4393146868,W3135808027,2024,2021,3,citation
W4393205158,W3017032679,2024,2020,4,citation
W4393205158,W3182987972,2024,2021,3,citation
W4393205158,W4323025453,2024,2023,1,citation
W4393205158,W4391598764,2024,2024,0,citation
W3213309760,W2970584880,2021,2019,2,citation
W3213309760,W3177410885,2021,2021,0,citation
W4403065442,W4313339067,2024,2022,2,citation
W4403072645,W4211180435,2024,2022,2,citation
W4403072645,W4375840295,2024,2023,1,citation
W4385831447,W3194029533,2023,2021,2,citation
W4221166766,W3095323294,2022,2021,1,citation
W4312797449,W3033438457,2022,2020,2,citation
W4377094164,W3035288391,2023,2020,3,citation
W4378875460,W3123545319,2023,2019,4,citation
W4362721897,W2998846542,2023,2020,3,citation
W4362721897,W4360938695,2023,2023,0,citation
W4362721897,W4362721897,2023,2023,0,citation
W4367359244,W2979647235,2023,2019,4,citation
W4367359244,W3011775073,2023,2020,3,citation
W4367359244,W3128886963,2023,2021,2,citation
W4386288574,W4292336643,2023,2022,1,citation
W4387624436,W3127822551,2023,2021,2,citation
W3194094562,W3175829748,2021,2021,0,citation
W3194094562,W3208016204,2021,2021,0,citation
W3137401087,W3081791622,2020,2020,0,citation
W3164880653,W2725182410,2020,2019,1,citation
W4367333383,W3126724132,2023,2021,2,citation
W4367333383,W3128133130,2023,2021,2,citation
W4367333383,W3128148885,2023,2021,2,citation
W4367333383,W3128886963,2023,2021,2,citation
W4386001169,W3042115440,2023,2021,2,citation
W4207077446,W3209218566,2022,2021,1,citation
W3092405686,W2884241072,2021,2019,2,citation
W4309232529,W3005675585,2022,2020,2,citation
W4309232529,W4220960578,2022,2022,0,citation
W3012542478,W2952860256,2020,2019,1,citation
W3034631655,W2909157786,2020,2019,1,citation
W3034631655,W2923699723,2020,2019,1,citation
W3034631655,W2952105783,2020,2019,1,citation
W3111308878,W2990074833,2020,2019,1,citation
W4391334977,W2948369079,2024,2019,5,citation
W4391334977,W3037827183,2024,2020,4,citation
W4391334977,W4283466230,2024,2022,2,citation
W4391334977,W4372278717,2024,2023,1,citation
W4392501144,W4281846513,2024,2022,2,citation
W4392501144,W4311250016,2024,2022,2,citation
W4392852007,W2972263972,2024,2019,5,citation
W4392852007,W3037572096,2024,2020,4,citation
W4392852007,W3210819517,2024,2021,3,citation
W4392852007,W4307972109,2024,2021,3,citation
W4388514455,W3088026114,2023,2020,3,citation
W4388514455,W3102020094,2023,2021,2,citation
W4388514455,W4224223601,2023,2022,1,citation
W4388514455,W4388011404,2023,2023,0,citation
W4388553780,W3109179880,2023,2020,3,citation
W4388553780,W4212912808,2023,2022,1,citation
W4388553780,W4301305636,2023,2022,1,citation
W4388553780,W4315478412,2023,2023,0,citation
W4388927661,W4224254118,2023,2022,1,citation
W4389240891,W3043168674,2023,2020,3,citation
W3031697239,W2921284788,2020,2019,1,citation
W3161878688,W2994212242,2021,2019,2,citation
W3187600353,W2997509481,2021,2019,2,citation
W4396239453,W3033229382,2024,2020,4,citation
W4396239453,W3185017891,2024,2021,3,citation
W4396844249,W3194776116,2024,2021,3,citation
W3201965811,W2969297115,2021,2019,2,citation
W3201965811,W3094407341,2021,2020,1,citation
W3201965811,W3100390829,2021,2020,1,citation
W4318067048,W4281925108,2023,2022,1,citation
W4318067048,W4306291696,2023,2022,1,citation
W4388011773,W3128861531,2023,2021,2,citation
W4388818736,W3015492498,2023,2023,0,citation
W3125278592,W3125278592,2019,2019,0,citation
W3044791541,W3043244420,2020,2020,0,citation
W3174637935,W3096928999,2021,2020,1,citation
W3177620904,W3118804090,2021,2021,0,citation
W4388104789,W3179125639,2023,2021,2,citation
W4388612011,W3167796397,2023,2021,2,citation
W4402222249,W3010724487,2024,2020,4,citation
W4402222249,W3083265198,2024,2021,3,citation
W4402222249,W3169074200,2024,2021,3,citation
W4402222249,W4387617681,2024,2023,1,citation
W4402538074,W3026835752,2024,2020,4,citation
W4394577113,W4295664469,2024,2022,2,citation
W4286489428,W2979837779,2022,2019,3,citation
W3011365646,W2899732531,2020,2019,1,citation
W3011365646,W2912016252,2020,2019,1,citation
W3011365646,W2922660191,2020,2019,1,citation
W3011365646,W2979446630,2020,2019,1,citation
W4390270557,W4377695072,2023,2023,0,citation
W3158009579,W3081820617,2021,2020,1,citation
W3160682332,W2920273670,2021,2019,2,citation
W3200497336,W2906726344,2021,2019,2,citation
W3200497336,W2947715173,2021,2019,2,citation
W3200497336,W2980925493,2021,2019,2,citation
W3200497336,W3025812695,2021,2020,1,citation
W3200497336,W3037630880,2021,2020,1,citation
W3200497336,W3041908969,2021,2020,1,citation
W3200497336,W3093525434,2021,2020,1,citation
W3200497336,W3103400560,2021,2020,1,citation
W4402018404,W2953842052,2024,2019,5,citation
W4402018404,W3047368117,2024,2020,4,citation
W4402018404,W4200090259,2024,2021,3,citation
W4402018404,W4388446471,2024,2023,1,citation
W4402018404,W4390581773,2024,2024,0,citation
W3042518029,W3030567507,2019,2020,-1,citation
W2955168177,W2957357082,2019,2019,0,citation
W3094520039,W3029326580,2020,2020,0,citation
W4296035336,W3005066208,2022,2020,2,citation
W4296982406,W3109310751,2022,2020,2,citation
W4310061336,W2965904298,2022,2019,3,citation
W4309267286,W2913139810,2022,2019,3,citation
W4309267286,W3165969533,2022,2021,1,citation
W4309586585,W3215152974,2022,2021,1,citation
W4312045535,W2999625554,2022,2020,2,citation
W4312045535,W4308216150,2022,2022,0,citation
W4285237266,W2929889837,2022,2019,3,citation
W4388020363,W3162686969,2023,2021,2,citation
W4388020363,W3169820512,2023,2021,2,citation
W4388020363,W4229019771,2023,2022,1,citation
W4388489671,W4312097794,2023,2022,1,citation
W3048654376,W2945590102,2020,2019,1,citation
W3048654376,W2964784128,2020,2019,1,citation
W4360866998,W2979647235,2023,2019,4,citation
W4376112458,W4247390437,2023,2020,3,citation
W4376112458,W4283273759,2023,2022,1,citation
W4200302331,W3148547830,2021,2021,0,citation
W3135605711,W2921681223,2021,2019,2,citation
W3135605711,W2958139139,2021,2019,2,citation
W3135605711,W3003183944,2021,2020,1,citation
W3182995954,W2995533173,2021,2019,2,citation
W3182995954,W3007413682,2021,2020,1,citation
W3182995954,W3143145803,2021,2021,0,citation
W4402119908,W4200394277,2024,2021,3,citation
W4402145088,W3147003851,2024,2021,3,citation
W4402200658,W2944467685,2024,2019,5,citation
W4402442039,W3216937273,2024,2022,2,citation
W4402442039,W4285241048,2024,2022,2,citation
W4402442039,W4285285050,2024,2022,2,citation
W4402442039,W4402466599,2024,2024,0,citation
W3043673671,W2940778548,2020,2019,1,citation
W4309672192,W4205589654,2022,2020,2,citation
W4310371547,W2946676436,2022,2019,3,citation
W4310371547,W3008133655,2022,2020,2,citation
W4389606643,W4390034046,2023,2023,0,citation
W3014183516,W2945849809,2020,2019,1,citation
W4392962450,W4388419067,2024,2023,1,citation
W4224244857,W3040240700,2022,2020,2,citation
W4224244857,W3040791248,2022,2020,2,citation
W4224244857,W3094865824,2022,2020,2,citation
W4224244857,W3168313939,2022,2021,1,citation
W4224244857,W4206271276,2022,2022,0,citation
W3002302528,W2946211012,2020,2019,1,citation
W3002302528,W2972947022,2020,2019,1,citation
W3192080554,W3130516575,2021,2021,0,citation
W4392738957,W2899123065,2024,2019,5,citation
W4392738957,W2949896002,2024,2019,5,citation
W4392738957,W2997201441,2024,2019,5,citation
W4392738957,W4290802355,2024,2022,2,citation
W4392738957,W4328052335,2024,2023,1,citation
W4390672410,W4388332602,2024,2023,1,citation
W3103687976,W2971991057,2021,2020,1,citation
W3103687976,W3106223203,2021,2019,2,citation
W3131312086,W3043176762,2020,2020,0,citation
W3087297756,W2984306354,2020,2019,1,citation
W3206697220,W2947664282,2021,2019,2,citation
W3198163207,W3096158155,2021,2020,1,citation
W4284967721,W3103016896,2022,2019,3,citation
W4285136195,W2943903733,2022,2019,3,citation
W4285136195,W2968719127,2022,2019,3,citation
W4285136195,W3024268056,2022,2020,2,citation
W4391734980,W3167911539,2024,2021,3,citation
W4391734980,W4226180120,2024,2022,2,citation
W4391734980,W4284971693,2024,2022,2,citation
W4391734980,W4353015593,2024,2023,1,citation
W4391734980,W4377094954,2024,2023,1,citation
W2965219905,W3098424123,2019,2019,0,citation
W2972813727,W2977940758,2019,2019,0,citation
W2972813727,W2982266281,2019,2019,0,citation
W3115567687,W2990967324,2020,2019,1,citation
W3115567687,W3031542987,2020,2020,0,citation
W4388055290,W4388055290,2023,2023,0,citation
W4389104860,W3195742047,2023,2021,2,citation
W4389951714,W3126714978,2023,2021,2,citation
W4390044162,W2967808545,2023,2019,4,citation
W4390044162,W3164526682,2023,2022,1,citation
W4390328170,W2769117689,2023,2019,4,citation
W4390328170,W2986457312,2023,2019,4,citation
W4390328170,W3031175792,2023,2020,3,citation
W4390328170,W3119373444,2023,2021,2,citation
W4390664624,W3048396061,2024,2020,4,citation
W4390664624,W4295038031,2024,2022,2,citation
W4390664624,W4390664624,2024,2024,0,citation
W4390674707,W3032270254,2024,2020,4,citation
W4390674707,W4210930435,2024,2022,2,citation
W4390674707,W4319321494,2024,2023,1,citation
W2982441053,W2944710259,2019,2019,0,citation
W2982441053,W2948010559,2019,2019,0,citation
W4403942132,W4312271719,2024,2022,2,citation
W4403942132,W4386075534,2024,2023,1,citation
W3010733589,W2964000010,2019,2019,0,citation
W3010733589,W3102822772,2019,2020,-1,citation
W4405850095,W3019298229,2024,2020,4,citation
W3007235251,W2964121447,2022,2019,3,citation
W3007235251,W2970862202,2022,2019,3,citation
W3007235251,W3037066305,2022,2020,2,citation
W3197918180,W3104062568,2022,2019,3,citation
W3197918180,W3112754055,2022,2020,2,citation
W3197918180,W3165076303,2022,2021,1,citation
W3197918180,W3194419356,2022,2021,1,citation
W4391133567,W3093246326,2024,2020,4,citation
W4391562424,W4210286649,2024,2022,2,citation
W4391562657,W3040226701,2024,2020,4,citation
W4391567443,W3046227178,2023,2020,3,citation
W3134272437,W2958001325,2021,2019,2,citation
W3134272437,W3028212377,2021,2020,1,citation
W3134272437,W3059671287,2021,2020,1,citation
W4308887297,W2904599719,2022,2019,3,citation
W4308887297,W2974481407,2022,2019,3,citation
W4308887297,W3197845546,2022,2021,1,citation
W3205712209,W2987616764,2021,2019,2,citation
W3205712209,W3119936137,2021,2021,0,citation
W4286696715,W3049645143,2022,2020,2,citation
W4286696715,W3129160967,2022,2021,1,citation
W4286696715,W3175233185,2022,2021,1,citation
W2925329841,W2925329841,2019,2019,0,citation
W4389542885,W4226051392,2023,2022,1,citation
W4389542885,W4318541446,2023,2023,0,citation
W4389542885,W4328108638,2023,2023,0,citation
W3036417315,W2914619357,2020,2019,1,citation
W4386408100,W3157565574,2023,2021,2,citation
W4287557095,W3087706811,2023,2020,3,citation
W4287557095,W4287219767,2023,2022,1,citation
W3201429504,W2941936241,2021,2019,2,citation
W3201429504,W2971261217,2021,2019,2,citation
W3201429504,W3037975905,2021,2020,1,citation
W4391562015,W2724276168,2024,2020,4,citation
W4391562015,W2955558066,2024,2019,5,citation
W4391562015,W3102881141,2024,2020,4,citation
W4391562015,W3160891087,2024,2021,3,citation
W4391562015,W3188945072,2024,2021,3,citation
W4391562015,W3206754190,2024,2021,3,citation
W4391562293,W4391963489,2024,2024,0,citation
W4378190053,W3214316239,2023,2021,2,citation
W3211385599,W3211385599,2021,2021,0,citation
W3205983230,W3113662382,2021,2020,1,citation
W4401628627,W4401631834,2024,2024,0,citation
W4401851573,W2995424678,2024,2019,5,citation
W4235661174,W4235661174,2019,2019,0,citation
W4297829619,W3016658532,2022,2020,2,citation
W4297829619,W3045520917,2022,2020,2,citation
W4297829619,W3134539519,2022,2021,1,citation
W4301655614,W2967776670,2022,2019,3,citation
W4303044081,W4225133279,2022,2022,0,citation
W4306812371,W3026480140,2022,2020,2,citation
W4307187732,W3049229459,2022,2020,2,citation
W4307187732,W3081403542,2022,2020,2,citation
W4307187732,W3137727372,2022,2021,1,citation
W4307187732,W3215893364,2022,2021,1,citation
W4307187732,W4200010179,2022,2021,1,citation
W4294050552,W4223611294,2022,2022,0,citation
W4294975127,W3158009579,2022,2021,1,citation
W3163682380,W3123372968,2021,2021,0,citation
W3208293364,W3103145119,2021,2020,1,citation
W3208293364,W3210908326,2021,2021,0,citation
W3208293364,W3211638421,2021,2021,0,citation
W3130323921,W2985500178,2021,2019,2,citation
W3130323921,W3130323921,2021,2021,0,citation
W3132335305,W2961549232,2021,2019,2,citation
W3132335305,W3049117130,2021,2020,1,citation
W3132335305,W3106334217,2021,2020,1,citation
W4309550194,W3084037860,2022,2020,2,citation
W4309550194,W4288075975,2022,2021,1,citation
W4296910606,W3130606593,2022,2021,1,citation
W4387114839,W2949008776,2023,2019,4,citation
W3009328768,W2928668369,2019,2019,0,citation
W3009328768,W3009612940,2019,2019,0,citation
W3095326837,W2989638238,2020,2019,1,citation
W3095326837,W2997815840,2020,2019,1,citation
W3122571277,W2984306354,2020,2019,1,citation
W4400946059,W3109652221,2024,2020,4,citation
W4400946629,W4377969811,2024,2023,1,citation
W4400949800,W4391264199,2024,2024,0,citation
W4400952073,W2998800241,2024,2020,4,citation
W3196348255,W3196865740,2020,2020,0,citation
W4308434033,W2992138171,2022,2019,3,citation
W4309191164,W2965079170,2022,2019,3,citation
W4309855506,W2913866175,2022,2019,3,citation
W4309855506,W3014649842,2022,2020,2,citation
W4283459464,W3111368623,2022,2020,2,citation
W4283773147,W3171632270,2022,2021,1,citation
W4286256888,W3190884087,2022,2021,1,citation
W3086780100,W2981982836,2020,2019,1,citation
W4391042170,W3046239586,2024,2020,4,citation
W4388020896,W3171476573,2023,2021,2,citation
W4221016022,W3102016989,2022,2020,2,citation
W4221016022,W3131416758,2022,2020,2,citation
W3015184325,W2955112289,2020,2019,1,citation
W3213474482,W2922693144,2021,2019,2,citation
W3213474482,W3200344883,2021,2021,0,citation
W3140631433,W2945987109,2021,2019,2,citation
W3140631433,W2955168177,2021,2019,2,citation
W3140631433,W2957357082,2021,2019,2,citation
W3140631433,W2970193740,2021,2019,2,citation
W3140631433,W3000785765,2021,2020,1,citation
W3140631433,W3030235153,2021,2020,1,citation
W4385271181,W3063667687,2023,2020,3,citation
W4385271181,W3108425313,2023,2020,3,citation
W4385271181,W4220951604,2023,2022,1,citation
W4385271181,W4323255594,2023,2023,0,citation
W3195990715,W2994671073,2021,2019,2,citation
W3195990715,W3131765257,2021,2021,0,citation
W4211228865,W3046239402,2021,2020,1,citation
W4386740991,W3012542478,2023,2020,3,citation
W4386740991,W4382345223,2023,2023,0,citation
W3211638421,W3103145119,2021,2020,1,citation
W3211638421,W3208293364,2021,2021,0,citation
W3211638421,W3213072606,2021,2021,0,citation
W4367181766,W3198038843,2023,2021,2,citation
W4367181766,W4220770999,2023,2022,1,citation
W3091652245,W3013517662,2021,2020,1,citation
W4200631298,W3009614366,2022,2020,2,citation
W4200631298,W3034522316,2022,2020,2,citation
W4200631298,W3213555605,2022,2021,1,citation
